_id,candidateId,market,ministry,hospital,unit,room,name,releaseDays,flexId,type,frequencies[0].dowApplied,frequencies[1].dowApplied,frequencies[2].dowApplied,frequencies[3].dowApplied,frequencies[4].dowApplied,frequencies[5].dowApplied,frequencies[6].dowApplied,frequencies[7].dowApplied,frequencies[8].dowApplied,frequencies[9].dowApplied,frequencies[10].dowApplied,frequencies[11].dowApplied,frequencies[12].dowApplied,frequencies[13].dowApplied,frequencies[14].dowApplied,frequencies[15].dowApplied,frequencies[16].dowApplied,frequencies[17].dowApplied,frequencies[18].dowApplied,frequencies[19].dowApplied,frequencies[20].dowApplied,frequencies[21].dowApplied,frequencies[22].dowApplied,frequencies[23].dowApplied,frequencies[24].dowApplied,frequencies[0].weeksOfMonth[0],frequencies[0].weeksOfMonth[1],frequencies[0].weeksOfMonth[2],frequencies[0].weeksOfMonth[3],frequencies[0].weeksOfMonth[4],frequencies[1].weeksOfMonth[0],frequencies[1].weeksOfMonth[1],frequencies[1].weeksOfMonth[2],frequencies[1].weeksOfMonth[3],frequencies[1].weeksOfMonth[4],frequencies[2].weeksOfMonth[0],frequencies[2].weeksOfMonth[1],frequencies[2].weeksOfMonth[2],frequencies[2].weeksOfMonth[3],frequencies[2].weeksOfMonth[4],frequencies[3].weeksOfMonth[0],frequencies[3].weeksOfMonth[1],frequencies[3].weeksOfMonth[2],frequencies[3].weeksOfMonth[3],frequencies[3].weeksOfMonth[4],frequencies[4].weeksOfMonth[0],frequencies[4].weeksOfMonth[1],frequencies[4].weeksOfMonth[2],frequencies[4].weeksOfMonth[3],frequencies[4].weeksOfMonth[4],frequencies[5].weeksOfMonth[0],frequencies[5].weeksOfMonth[1],frequencies[5].weeksOfMonth[2],frequencies[5].weeksOfMonth[3],frequencies[5].weeksOfMonth[4],frequencies[6].weeksOfMonth[0],frequencies[6].weeksOfMonth[1],frequencies[6].weeksOfMonth[2],frequencies[6].weeksOfMonth[3],frequencies[6].weeksOfMonth[4],frequencies[7].weeksOfMonth[0],frequencies[7].weeksOfMonth[1],frequencies[7].weeksOfMonth[2],frequencies[7].weeksOfMonth[3],frequencies[7].weeksOfMonth[4],frequencies[8].weeksOfMonth[0],frequencies[8].weeksOfMonth[1],frequencies[8].weeksOfMonth[2],frequencies[8].weeksOfMonth[3],frequencies[8].weeksOfMonth[4],frequencies[9].weeksOfMonth[0],frequencies[9].weeksOfMonth[1],frequencies[9].weeksOfMonth[2],frequencies[9].weeksOfMonth[3],frequencies[9].weeksOfMonth[4],frequencies[10].weeksOfMonth[0],frequencies[10].weeksOfMonth[1],frequencies[10].weeksOfMonth[2],frequencies[10].weeksOfMonth[3],frequencies[10].weeksOfMonth[4],frequencies[11].weeksOfMonth[0],frequencies[12].weeksOfMonth[0],frequencies[13].weeksOfMonth[0],frequencies[13].weeksOfMonth[1],frequencies[13].weeksOfMonth[2],frequencies[13].weeksOfMonth[3],frequencies[11].weeksOfMonth[1],frequencies[11].weeksOfMonth[2],frequencies[11].weeksOfMonth[3],frequencies[11].weeksOfMonth[4],frequencies[12].weeksOfMonth[1],frequencies[12].weeksOfMonth[2],frequencies[12].weeksOfMonth[3],frequencies[12].weeksOfMonth[4],frequencies[13].weeksOfMonth[4],frequencies[14].weeksOfMonth[0],frequencies[14].weeksOfMonth[1],frequencies[14].weeksOfMonth[2],frequencies[14].weeksOfMonth[3],frequencies[14].weeksOfMonth[4],frequencies[15].weeksOfMonth[0],frequencies[15].weeksOfMonth[1],frequencies[15].weeksOfMonth[2],frequencies[15].weeksOfMonth[3],frequencies[15].weeksOfMonth[4],frequencies[16].weeksOfMonth[0],frequencies[16].weeksOfMonth[1],frequencies[16].weeksOfMonth[2],frequencies[16].weeksOfMonth[3],frequencies[16].weeksOfMonth[4],frequencies[17].weeksOfMonth[0],frequencies[17].weeksOfMonth[1],frequencies[17].weeksOfMonth[2],frequencies[17].weeksOfMonth[3],frequencies[17].weeksOfMonth[4],frequencies[18].weeksOfMonth[0],frequencies[18].weeksOfMonth[1],frequencies[18].weeksOfMonth[2],frequencies[18].weeksOfMonth[3],frequencies[18].weeksOfMonth[4],frequencies[19].weeksOfMonth[0],frequencies[19].weeksOfMonth[1],frequencies[19].weeksOfMonth[2],frequencies[19].weeksOfMonth[3],frequencies[19].weeksOfMonth[4],frequencies[20].weeksOfMonth[0],frequencies[20].weeksOfMonth[1],frequencies[20].weeksOfMonth[2],frequencies[20].weeksOfMonth[3],frequencies[20].weeksOfMonth[4],frequencies[21].weeksOfMonth[0],frequencies[21].weeksOfMonth[1],frequencies[21].weeksOfMonth[2],frequencies[21].weeksOfMonth[3],frequencies[21].weeksOfMonth[4],frequencies[22].weeksOfMonth[0],frequencies[22].weeksOfMonth[1],frequencies[22].weeksOfMonth[2],frequencies[22].weeksOfMonth[3],frequencies[22].weeksOfMonth[4],frequencies[23].weeksOfMonth[0],frequencies[23].weeksOfMonth[1],frequencies[23].weeksOfMonth[2],frequencies[23].weeksOfMonth[3],frequencies[23].weeksOfMonth[4],frequencies[24].weeksOfMonth[0],frequencies[24].weeksOfMonth[1],frequencies[24].weeksOfMonth[2],frequencies[24].weeksOfMonth[3],frequencies[24].weeksOfMonth[4],frequencies[0].blockStartDate,frequencies[1].blockStartDate,frequencies[2].blockStartDate,frequencies[3].blockStartDate,frequencies[4].blockStartDate,frequencies[5].blockStartDate,frequencies[6].blockStartDate,frequencies[7].blockStartDate,frequencies[8].blockStartDate,frequencies[9].blockStartDate,frequencies[10].blockStartDate,frequencies[11].blockStartDate,frequencies[12].blockStartDate,frequencies[13].blockStartDate,frequencies[14].blockStartDate,frequencies[15].blockStartDate,frequencies[16].blockStartDate,frequencies[17].blockStartDate,frequencies[18].blockStartDate,frequencies[19].blockStartDate,frequencies[20].blockStartDate,frequencies[21].blockStartDate,frequencies[22].blockStartDate,frequencies[23].blockStartDate,frequencies[24].blockStartDate,frequencies[0].blockStartTime,frequencies[1].blockStartTime,frequencies[2].blockStartTime,frequencies[3].blockStartTime,frequencies[4].blockStartTime,frequencies[5].blockStartTime,frequencies[6].blockStartTime,frequencies[7].blockStartTime,frequencies[8].blockStartTime,frequencies[9].blockStartTime,frequencies[10].blockStartTime,frequencies[11].blockStartTime,frequencies[12].blockStartTime,frequencies[13].blockStartTime,frequencies[14].blockStartTime,frequencies[15].blockStartTime,frequencies[16].blockStartTime,frequencies[17].blockStartTime,frequencies[18].blockStartTime,frequencies[19].blockStartTime,frequencies[20].blockStartTime,frequencies[21].blockStartTime,frequencies[22].blockStartTime,frequencies[23].blockStartTime,frequencies[24].blockStartTime,frequencies[0].blockEndDate,frequencies[1].blockEndDate,frequencies[2].blockEndDate,frequencies[3].blockEndDate,frequencies[4].blockEndDate,frequencies[5].blockEndDate,frequencies[6].blockEndDate,frequencies[7].blockEndDate,frequencies[8].blockEndDate,frequencies[9].blockEndDate,frequencies[10].blockEndDate,frequencies[11].blockEndDate,frequencies[12].blockEndDate,frequencies[13].blockEndDate,frequencies[14].blockEndDate,frequencies[15].blockEndDate,frequencies[16].blockEndDate,frequencies[17].blockEndDate,frequencies[18].blockEndDate,frequencies[19].blockEndDate,frequencies[20].blockEndDate,frequencies[21].blockEndDate,frequencies[22].blockEndDate,frequencies[23].blockEndDate,frequencies[24].blockEndDate,frequencies[0].blockEndTime,frequencies[1].blockEndTime,frequencies[2].blockEndTime,frequencies[3].blockEndTime,frequencies[4].blockEndTime,frequencies[5].blockEndTime,frequencies[6].blockEndTime,frequencies[7].blockEndTime,frequencies[8].blockEndTime,frequencies[9].blockEndTime,frequencies[10].blockEndTime,frequencies[11].blockEndTime,frequencies[12].blockEndTime,frequencies[13].blockEndTime,frequencies[14].blockEndTime,frequencies[15].blockEndTime,frequencies[16].blockEndTime,frequencies[17].blockEndTime,frequencies[18].blockEndTime,frequencies[19].blockEndTime,frequencies[20].blockEndTime,frequencies[21].blockEndTime,frequencies[22].blockEndTime,frequencies[23].blockEndTime,frequencies[24].blockEndTime,frequencies[0].state,frequencies[1].state,frequencies[2].state,frequencies[3].state,frequencies[4].state,frequencies[5].state,frequencies[6].state,frequencies[7].state,frequencies[8].state,frequencies[9].state,frequencies[10].state,frequencies[11].state,frequencies[12].state,frequencies[13].state,frequencies[14].state,frequencies[15].state,frequencies[16].state,frequencies[17].state,frequencies[18].state,frequencies[19].state,frequencies[20].state,frequencies[21].state,frequencies[22].state,frequencies[23].state,frequencies[24].state,frequencies[0].lastUpdateTime,frequencies[1].lastUpdateTime,frequencies[2].lastUpdateTime,frequencies[3].lastUpdateTime,frequencies[4].lastUpdateTime,frequencies[5].lastUpdateTime,frequencies[6].lastUpdateTime,frequencies[7].lastUpdateTime,frequencies[8].lastUpdateTime,frequencies[9].lastUpdateTime,frequencies[10].lastUpdateTime,frequencies[11].lastUpdateTime,frequencies[12].lastUpdateTime,frequencies[13].lastUpdateTime,frequencies[14].lastUpdateTime,frequencies[15].lastUpdateTime,frequencies[16].lastUpdateTime,frequencies[17].lastUpdateTime,frequencies[18].lastUpdateTime,frequencies[19].lastUpdateTime,frequencies[20].lastUpdateTime,frequencies[21].lastUpdateTime,frequencies[22].lastUpdateTime,frequencies[23].lastUpdateTime,frequencies[24].lastUpdateTime,eventTs,manualLastUpdateTime
643966bee0b035148c08e31c,3885709-123580866,TENNESSEE,TNNAS,16785476,STRP ASC,RP OR2-02,OR FCFS ASC RP,0,0,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-08-29T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2016-07-25T13:23:33.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
643966be3d27b6260459f511,3957950-156269229,TENNESSEE,TNNAS,589743,STW CATH,STW IR RM I,STW IR FCFS NO NEURO PROCEDURES,0,0,,1,2,5,1,2,5,1,2,5,,,,,,,,,,,,,,,,,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2018-07-23T00:00:00.000Z,2018-07-23T00:00:00.000Z,2018-07-23T00:00:00.000Z,2018-08-20T00:00:00.000Z,2018-08-20T00:00:00.000Z,2018-08-20T00:00:00.000Z,2018-09-24T00:00:00.000Z,2018-09-24T00:00:00.000Z,2018-09-24T00:00:00.000Z,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,2018-08-17T00:00:00.000Z,2018-08-17T00:00:00.000Z,2018-08-17T00:00:00.000Z,2018-09-21T00:00:00.000Z,2018-09-21T00:00:00.000Z,2018-09-21T00:00:00.000Z,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,2023-05-26T15:00:00.000Z,2023-05-26T15:00:00.000Z,2023-05-26T15:00:00.000Z,2023-05-26T15:00:00.000Z,2023-05-26T15:00:00.000Z,2023-05-26T15:00:00.000Z,2023-05-26T15:00:00.000Z,2023-05-26T15:00:00.000Z,2023-05-26T15:00:00.000Z,,,,,,,,,,,,,,,,,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,COMPLETE,ACTIVE,ACTIVE,ACTIVE,,,,,,,,,,,,,,,,,2018-08-13T19:07:38.000Z,2018-08-13T19:07:38.000Z,2018-08-13T19:07:38.000Z,2018-09-19T12:49:19.000Z,2018-09-19T12:49:19.000Z,2018-09-19T12:49:19.000Z,2018-09-19T13:20:53.000Z,2018-09-19T13:20:53.000Z,2018-09-19T13:20:53.000Z,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
643966be22788c6cea5937b7,4266340-267702240,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 09,"OR Downs, Brandon BH JRI",15840,587003,Surgeon,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-17T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-04T05:51:50.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
643966be22788c6cea5937b8,3854399-119415003,TENNESSEE,TNNAS,589743,ST OR,ST OR 24,CLOSED- DO NOT BOOK,0,-1,,5,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-28T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-22T12:04:58.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.010Z,
643966be3d27b6260459f514,4046497-195051762,TENNESSEE,TNNAS,589743,STW CATH,STW CATH 03,"Stankewicz, Mark A STW CATH",0,525035,Surgeon,1,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-21T12:26:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
643966be22788c6cea5937bc,4267704-268274867,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 02,"OR Jones MD, Jason A  BH JRI",15840,430001,Surgeon,1,1,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-17T00:00:00.000Z,2023-04-17T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-04-17T00:00:00.000Z,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T16:00:00.000Z,2023-05-26T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,2023-04-10T07:53:46.000Z,2023-04-10T07:55:56.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
643966bee0b035148c08e323,4266067-267534050,TENNESSEE,TNNAS,592210,BH JRI,BH JRI 06,"OR Smith, Stuart BH JRI",12960,418001,Surgeon,3,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-17T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T16:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-04-02T16:06:38.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
643966be22788c6cea5937c6,3997841-177214249,TENNESSEE,TNNAS,592210,STM ENDO,STM ENDO 03,STM GI FCFS,0,0,,4,4,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,5,,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019-10-21T00:00:00.000Z,2020-01-20T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:00:00.000Z,2023-05-26T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2020-01-17T00:00:00.000Z,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T12:00:00.000Z,2023-05-26T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,COMPLETE,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,2019-10-28T09:13:40.000Z,2019-10-28T09:14:16.000Z,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
643966be3d27b6260459f526,4036171-191818541,TENNESSEE,TNNAS,592210,BH CSC,BH CSC 08,CLOSED- DO NOT BOOK,0,-1,,3,5,4,1,2,4,4,4,4,,,,,,,,,,,,,,,,,1,2,3,4,5,1,2,3,4,5,3,,,,,1,2,3,4,5,1,2,3,4,5,2,,,,,1,,,,,4,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-07-27T00:00:00.000Z,2020-07-27T00:00:00.000Z,2020-07-27T00:00:00.000Z,2020-07-27T00:00:00.000Z,2020-07-27T00:00:00.000Z,2020-08-13T00:00:00.000Z,2020-07-27T00:00:00.000Z,2020-08-13T00:00:00.000Z,2020-07-27T00:00:00.000Z,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,2023-05-26T15:30:00.000Z,2023-05-26T15:30:00.000Z,2023-05-26T15:30:00.000Z,2023-05-26T15:30:00.000Z,2023-05-26T15:30:00.000Z,2023-05-26T15:30:00.000Z,2023-05-26T15:30:00.000Z,2023-05-26T15:30:00.000Z,2023-05-26T15:30:00.000Z,,,,,,,,,,,,,,,,,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,ACTIVE,,,,,,,,,,,,,,,,,2020-07-21T17:05:11.000Z,2020-07-21T17:46:37.000Z,2020-07-21T17:16:46.000Z,2020-07-21T15:23:46.000Z,2020-07-21T15:31:55.000Z,2020-07-21T17:24:13.000Z,2020-07-21T17:16:46.000Z,2020-07-21T17:24:13.000Z,2020-07-21T17:16:46.000Z,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.009Z,
643966bf3d27b6260459f527,4046688-195073571,TENNESSEE,TNNAS,589743,STW CATH,STW IR RM I,"Koenig, Mark STW CATH",0,525021,Surgeon,3,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020-11-02T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T12:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2020-09-21T12:34:06.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
643966bf22788c6cea5937cb,4046252-194369843,TENNESSEE,TNNAS,16785476,STRP ASC,RP EN2-01,"OR Brock MD, William Bradford STRP ASC OR",7200,469031,Surgeon,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-09-05T00:00:00.000Z,2016-09-12T00:00:00.000Z,2016-09-12T00:00:00.000Z,2020-09-14T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,2023-05-26T08:00:00.000Z,2023-05-26T08:00:00.000Z,2023-05-26T08:00:00.000Z,2023-05-26T08:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,2016-09-09T00:00:00.000Z,2016-09-12T00:00:00.000Z,2020-09-14T00:00:00.000Z,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,2023-05-26T17:00:00.000Z,2023-05-26T17:00:00.000Z,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,COMPLETE,COMPLETE,COMPLETE,ACTIVE,,,,,,,,,,,,,,,,,,,,,,2016-08-30T15:15:11.000Z,2016-08-30T15:20:08.000Z,2020-09-04T08:34:01.000Z,2020-09-04T08:33:50.000Z,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
643966bf22788c6cea5937d2,3921583-140512816,TENNESSEE,TNNAS,592210,STM ENDO,STM ENDO 05 ERCP,STM GI ERCP,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-23T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2017-10-20T09:57:26.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
643966bf22788c6cea5937d4,4245817-259277811,TENNESSEE,TNNAS,16914585,STDH OR,DH OR 01,OR FCFS DH,0,0,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-16T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2023-01-12T15:05:20.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.042Z,
643966bf22788c6cea5937d5,4175637-232708511,TENNESSEE,TNNAS,589743,ST OR,ST OR 19,CLOSED- DO NOT BOOK,0,-1,,4,,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-25T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T17:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2022-04-19T10:23:25.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
643966bf3d27b6260459f53f,3899418-130449991,TENNESSEE,TNNAS,592210,STM ENDO,STM ENDO Travel Room,STM GI Travel Only,0,0,,3,,,,,,,,,,,,,,,,,,,,,,,,,1,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-30T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T07:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2100-12-31T00:00:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:30:00.000Z,,,,,,,,,,,,,,,,,,,,,,,,,ACTIVE,,,,,,,,,,,,,,,,,,,,,,,,,2017-01-27T15:55:27.000Z,,,,,,,,,,,,,,,,,,,,,,,,,2023-05-26T15:45:39.041Z,
